"Tax_HotelID","Tax_HotelName","Tax_HotelAddress","Tax_City"
1855,"BESTWESTERN INN & SUITES","11611 NORTHWEST FWY","HOUSTON"
9443,"LA QUINTA INN AND SUITES","6015 E END BLVD S","MARSHALL"
16611,"WOODLAND INN & SUITES","11607 NORTHWEST FWY","HOUSTON"
9436,"LA QUINTA INN AND SUITES","204 CENTENNIAL BLVD","LINDALE"
16482,"WESTERNER MOTEL","915 N DALLAS AVE","LAMESA"
16596,"WINGATE INN & SUITES","1500 WICHITA AVE","MCALLEN"
12967,"STAYBRIDGE SUITES - WESTCHASE","9901 UNITED DR","HOUSTON"
6367,"DOCS QUARTERS @ THE BEACH","17611 TERMINI SAN LUIS PASS RD","GALVESTON"
6369,"DOCS QUARTERS @ THE SEAWALL","7000 SEAWALL BLVD APT 534","GALVESTON"
6366,"DOCS QUARTERS @ KARAN KAWA","17613 TERMINI SAN LUIS PASS RD","GALVESTON"
6368,"DOCS QUARTERS @ THE DAWN","7000 SEAWALL BLVD APT 235","GALVESTON"
6360,"DOC'S QUARTERS @ THE OCEAN","7000 SEAWALL BLVD APT 1023","GALVESTON"
6370,"DOCS QUARTERS NEAR KEMAH","103 S Y ST","LA PORTE"
6361,"DOC'S QUARTERS NEAR MOODY GARDENS","7000 SEAWALL BLVD APT 313","GALVESTON"
12402,"SETTLERS CROSSING","104 SETTLERS CROSSING RD","FREDERICKSBURG"
10642,"OMNI DALLAS HOTEL","555 S LAMAR ST","DALLAS"
1778,"BEST WESTERN PLUS CLASSIC INN & SUITES","210 MOFFITT DR","CENTER"
7458,"GRANDE MOTEL","2004 CENTRAL BLVD","BROWNSVILLE"
9428,"LA QUINTA INN & SUITES, CEDAR PARK","1010 E WHITESTONE BLVD","CEDAR PARK"
11572,"RESIDENCE INN- AUSTIN SOUTHWEST","6000 W HIGHWAY 290","AUSTIN"
7892,"HILLCREST MOTOR INN","1204 N SHEFFIELD RD","OZONA"
11582,"RESIDENCE INN BEAUMONT","5380 CLEARWATER CT","BEAUMONT"
7972,"HILTON GARDEN INN FRISCO","7550 GAYLORD PKWY","FRISCO"
8606,"HOUSTON MARRIOTT ENERGY CORRIDOR","16011 KATY FWY","HOUSTON"
14140,"TOWNE PLACE SUITES FT WORTH DOWNTOWN","805 E BELKNAP ST","FORT WORTH"
7975,"HILTON GARDEN INN GRAPEVINE DFW NORTH","205 W STATE HIGHWAY 114","GRAPEVINE"
7652,"HAMPTON INN & SUITES ARLINGTON SOUTH","1100 INTERSTATE 20 W","ARLINGTON"
7969,"HILTON GARDEN INN EL PASO","6650 GATEWAY BLVD E","EL PASO"
8481,"HOMEWOOD SUITES IRVING DFW AIRPORT","7800 DULLES DR","IRVING"
763,"ALL INN","800 E DICKINSON BLVD","FORT STOCKTON"
4879,"CITY VIEW INN & SUITES","1306 E COMMERCE ST","SAN ANTONIO"
12850,"SPRINGHILL SUITES BY MARRIOTT","3251 E PRESIDENT GEORGE BUSH HWY","RICHARDSON"
10118,"MERTZON INN","301 W DUNCAN REAR","MERTZON"
845,"AMERICA'S BEST VALUE INN","1108 W HIGHWAY 21","CALDWELL"
9466,"LA QUINTA INNS & SUITES","1419 N HIGHWAY 67","CEDAR HILL"
1048,"ANTILLEY INN","6550 US HIGHWAY 83","ABILENE"
6732,"EMBASSY SUITES BY HILTON MCALLEN CONVENTION CENTER","800 CONVENTION CENTER BLVD","MCALLEN"
13289,"SUPER 8","702 HIGHWAY 146 S","LA PORTE"
11499,"REGENCY INN & SUITE","2503 CLINTON DR","GALENA PARK"
12158,"SCOTTISH INN & SUITES","1105 LEAGUE LINE RD","CONROE"
8009,"HISBISCU CONDO_#1","111 E HIBISCUS ST # 1","SOUTH PADRE ISLAND"
7841,"HIBISCUS CONDO","111 E HIBISCUS ST # 2","SOUTH PADRE ISLAND"
7840,"HIBISCUS  CONDOMINIUMS","111 E HIBISCUS ST # 4","SOUTH PADRE ISLAND"
7842,"HIBISCUS CONDOMINIUMS","111 E HIBISCUS ST # 3","SOUTH PADRE ISLAND"
13471,"SURSIDE LANDING","123 E SATURN LN # 1","SOUTH PADRE ISLAND"
16510,"WHITE SANDS","113 WHITE SANDS","SOUTH PADRE ISLAND"
9636,"LAS MARINAS","5909 PADRE BLVD # 104","SOUTH PADRE ISLAND"
7587,"HABITAT","104 E PARADE DR # 16","SOUTH PADRE ISLAND"
11920,"SAIDA III","406 PADRE BLVD # 3105","SOUTH PADRE ISLAND"
13995,"THE VILLAS","6401 FOUNTAIN WAY","SOUTH PADRE ISLAND"
11200,"PUEBLO DEL PADRE #4A","112 E SWORDFISH ST","SOUTH PADRE ISLAND"
11919,"SAIDA II 606","402 PADRE BLVD","SOUTH PADRE ISLAND"
2392,"CAPICORN#2","103 E CAPRICORN DR","SOUTH PADRE ISLAND"
2401,"CAPRICORN","103 E CAPRICORN DR # 1","SOUTH PADRE ISLAND"
10625,"OLEANDER OASIS","109A E OLEANDER ST","SOUTH PADRE ISLAND"
1109,"AQUARIUS","2000 GULF BLVD # 508","SOUTH PADRE ISLAND"
13212,"SUNSET LANDING #3","102 E JUPITER LN APT 3","SOUTH PADRE ISLAND"
11203,"PUEBLO DEL PADRE, 1 #2","112 E SWORDFISH ST","SOUTH PADRE ISLAND"
6808,"ESPERANZA ESCAPE","107 E ESPERANZA ST","SOUTH PADRE ISLAND"
4930,"CLOUD DANCER #8","107 E ATOL ST","SOUTH PADRE ISLAND"
13461,"SURFSIDE II #210","5601 GULF BLVD # 210","SOUTH PADRE ISLAND"
7844,"HIBISCUS HIDEAWAY","127B E HIBISCUS ST","SOUTH PADRE ISLAND"
13462,"SURFSIDE II #302","5601 GULF BLVD # 302","SOUTH PADRE ISLAND"
7551,"GULF POINT 1309","200 PADRE BLVD","SOUTH PADRE ISLAND"
7568,"GULFVIEW II #206","130 PADRE BLVD","SOUTH PADRE ISLAND"
10629,"OLEANDER PLACE #203","120 E OLEANDER ST","SOUTH PADRE ISLAND"
11202,"PUEBLO DEL PADRE II #3","114 E SWORDFISH ST","SOUTH PADRE ISLAND"
9986,"MAR Y SOL II #8","120 E CAMPECHE ST","SOUTH PADRE ISLAND"
1399,"BAYVIEW CONDOMINIUMS #6","104 W GEORGIA RUTH DR UNIT 6","SOUTH PADRE ISLAND"
1400,"BAYVIEW HAVEN","208 W GEORGIA RUTH DR","SOUTH PADRE ISLAND"
11201,"PUEBLO DEL PADRE I #6","112 E SWORDFISH ST # 6","SOUTH PADRE ISLAND"
7552,"GULF POINT 1311","200 PADRE BLVD UNIT 1311","SOUTH PADRE ISLAND"
10035,"MAROZ #A1","102 E CAPRICORN DR APT A1","SOUTH PADRE ISLAND"
10626,"OLEANDER PLACE #102","120 E OLEANDER ST # 102","SOUTH PADRE ISLAND"
686,"ACAPULCO VILLA","131 E ACAPULCO ST","SOUTH PADRE ISLAND"
7550,"GULF POINT 1209","200 PADRE BLVD # 1209","SOUTH PADRE ISLAND"
13464,"SURFSIDE II #307","5601 GULF BLVD # 307","SOUTH PADRE ISLAND"
7429,"GRAN MANSION","1801 CENTRAL BLVD","BROWNSVILLE"
10365,"MOTEL 6/STUDIO 6","2255 N EXPRESSWAY","BROWNSVILLE"
11160,"PORT ARANSAS ESCAPES","1900 STATE HIGHWAY 361","PORT ARANSAS"
14201,"TRANQUIL TIDE 201A","201 W OAKS AVE UNIT A","PORT ARANSAS"
7140,"FISH CAMP 3MIBB","6275 STATE HIGHWAY 361 # 3","PORT ARANSAS"
10146,"MI CASA'TU CASA'ABH1901","1901 S 11TH ST","PORT ARANSAS"
2535,"CASA MARGARITAVILLE 14VW","2525 S 11TH ST APT 14","PORT ARANSAS"
8910,"ISLAND TIME38VW","2525 S 11TH ST # 38","PORT ARANSAS"
1950,"BLUE HERON FH4","2026 S 11TH ST","PORT ARANSAS"
7439,"GRAND CARIBBEAN 1001","5495 STATE HIGHWAY 361 UNIT 1001","PORT ARANSAS"
1427,"BEACH BUCKET GC1006","5495 STATE HIGHWAY 361 UNIT 1006","PORT ARANSAS"
7443,"GRAND CARRIBEAN AGC 3002","5495 STATE HIGHWAY 361 UNIT 3002","PORT ARANSAS"
12242,"SEA MAIDEN 10GSC","604 BEACH ACCESS ROAD 1A UNIT 10","PORT ARANSAS"
12080,"SANDY SEASHELL 3GSC","604 BEACH ACCESS ROAD 1A UNIT 3","PORT ARANSAS"
10011,"MARIA`S BEACH GETWAY GSC1","604 BEACH ACCESS ROAD 1A UNIT 1","PORT ARANSAS"
16558,"WINDSWEPT 7 GSC","604 BEACH ACCESS ROAD 1A UNIT 7","PORT ARANSAS"
13662,"THE BEACH HUT 135AIR","700 ISLAND RETREAT RD # 135","PORT ARANSAS"
1420,"BEACH BLAST AIR148","700 ISLAND RETREAT RD # 148","PORT ARANSAS"
13948,"THE SAND BAR IR16","700 ISLAND RETREAT RD RM 16","PORT ARANSAS"
12680,"SOUL TO SOL LC1","6877 STATE HIGHWAY 361 # 1","PORT ARANSAS"
13974,"THE SWEET RETREAT 11ALC","6877 STATE HIGHWAY 361 UNIT 11","PORT ARANSAS"
9848,"LOST ON THE SEA 3LC","6877 STATE HIGHWAY 361 # 3","PORT ARANSAS"
1418,"BEACH BEAUTY 9LC","6877 STATE HIGHWAY 361 # 9","PORT ARANSAS"
14082,"TITA'S SANDCASTLE LC17","6877 STATE HIGHWAY 361 # 17","PORT ARANSAS"
16417,"WATER'S EDGE 6LC","6877 STATE HIGHWAY 361 UNIT 6","PORT ARANSAS"
10565,"OCEAN LULLABY LC 8","6877 STATE HIGHWAY 361 UNIT 8","PORT ARANSAS"
7747,"HAPPY STARFISH LCV36","6877 STATE HIGHWAY 361 UNIT 36","PORT ARANSAS"
10986,"PELICAN'S PLACE LCV23","6877 STATE HIGHWAY 361 UNIT 23","PORT ARANSAS"
5219,"COPA CABANA LCV45","6877 STATE HIGHWAY 361 UNIT 45","PORT ARANSAS"
12060,"SANDS OF TIME MC2","3021 S 11TH ST # 2","PORT ARANSAS"
5949,"COZY PALMS MC4","3021 S 11TH ST # 4","PORT ARANSAS"
10396,"MUSTANG BUNGALOW 4MI","2025 S 11TH ST # 4","PORT ARANSAS"
1946,"BLUE HEAVEN 18 RD","2606 S 11TH ST # 18","PORT ARANSAS"
9148,"KEY LINE COTTAGE 19RP","2606 S 11TH ST # 19","PORT ARANSAS"
819,"ALOHA COTTAGE 20 RP","2606 S 11TH ST # 20","PORT ARANSAS"
12208,"SEA BREEZE VILLA ASB708","708 SEA BREEZE LN","PORT ARANSAS"
1936,"BLUE CALYPSO ASL609","609 SANDY LN","PORT ARANSAS"
9752,"LITTLE SHELL ASM152","810 BANYAN BEACH DR # 152","PORT ARANSAS"
13511,"TANGERINE DREAMHOUSE 2057SP","2057 SAND POINT CIR","PORT ARANSAS"
10940,"PEACE OF HEAVEB 2063SP","2063 SAND POINT CIR","PORT ARANSAS"
10570,"OCEAN SOUNDS 2086SP","2086 SAND POINT CIR","PORT ARANSAS"
6056,"CYNDY'S BEACH HOUSE ATS528","528 S 12TH ST","PORT ARANSAS"
14070,"TIM'S BEACH HOUSE","534 S 12TH ST","PORT ARANSAS"
10027,"MARLIN 523ADA","523 AVENUE D UNIT A","PORT ARANSAS"
1439,"BEACH CLUB (CLUBHOUSE3)","610 E AVENUE G","PORT ARANSAS"
1440,"BEACH CLUB (CLUBHOUSE4)","604 E AVENUE G","PORT ARANSAS"
1438,"BEACH CLUB (CLUBHOUSE2)","616 E AVENUE G","PORT ARANSAS"
1437,"BEACH CLUB (CLUBHOUSE1)","622 E AVENUE G","PORT ARANSAS"
1255,"BAMI 3","4096 PRIVATE ROAD 101","PORT ARANSAS"
1256,"BAMI2","4084 PRIVATE ROAD 101","PORT ARANSAS"
10876,"PARADISE FOUND 923BB","923 BANYAN BEACH DR","PORT ARANSAS"
1272,"BANYAN BREEZE BB833","833 BANYAN BEACH DR","PORT ARANSAS"
648,"A SHORE THING BB903","903 BANYAN BEACH DR","PORT ARANSAS"
8845,"ISLAND O'ACES' BB919","919 BANYAN BEACH DR","PORT ARANSAS"
1559,"BEAUTY AND THE BEACH BB946","946 BANYAN BEACH DR","PORT ARANSAS"
7283,"FUN IN THE SUN 102BH","1319 S 11TH ST UNIT 102","PORT ARANSAS"
15202,"TURTLE BAY 104BH","1319 S 11TH ST UNIT 104","PORT ARANSAS"
12213,"SEA DREAMS 105BH","1319 S 11TH ST UNIT 105","PORT ARANSAS"
12032,"SAND PRINT 203BH","1319 S 11TH ST UNIT 303","PORT ARANSAS"
13192,"SUNRISE VIEW","1319 S 11TH ST UNIT 303","PORT ARANSAS"
8951,"JAN'S OASIS 306BH","1319 S 11TH ST UNIT 306","PORT ARANSAS"
12926,"STARLIGHT SIESTA 307BH","1319 S 11TH ST UNIT 307","PORT ARANSAS"
16131,"UNDER THE SEA 405BH","1319 S 11TH ST UNIT 405","PORT ARANSAS"
10961,"PEASE OF PARADISE 406BH","1319 S 11TH ST UNIT 406","PORT ARANSAS"
12066,"SANDY FEET 501 BH","1319 S 11TH ST UNIT 501","PORT ARANSAS"
1020,"ANCHORS AWAY 503BH","1319 S 11TH ST UNIT 503","PORT ARANSAS"
16377,"VISTA DEL MAR 505BH","1319 S 11TH ST UNIT 505","PORT ARANSAS"
12390,"SERENE SEAHELL 508BH","1319 S 11TH ST UNIT 508","PORT ARANSAS"
8954,"JANEL'S HAVEN 504BH","1319 S 11TH ST UNIT 504","PORT ARANSAS"
2204,"BUTTERCUP COTTAGE 6BV","162 LA CONCHA BLVD","PORT ARANSAS"
7757,"HARBOR VIEW CV411","411 CHANNELVIEW DR","PORT ARANSAS"
7563,"GULFSIDE OASIS 6GSC","604 BEACH ACCESS ROAD 1A UNIT 6","PORT ARANSAS"
9732,"LIMEALICIOUS IPE109","109 FRONTSIDE DR","PORT ARANSAS"
10672,"ORANGE SEAHORSE HOUSE 682KD","682 KARA LN","PORT ARANSAS"
13013,"STILTS! 310LL","310 LESLIE LN","PORT ARANSAS"
1962,"BLUE MARLIN BEACH HOUSE MR217","217 MUSTANG ROYALE","PORT ARANSAS"
10981,"PELCAN'S NS301","1117 S 9TH ST UNIT 301","PORT ARANSAS"
11466,"REDFISH 504NS","1117 S 9TH ST # 504","PORT ARANSAS"
1280,"BAREFOOT GETWAY NS701","1117 S 9TH ST # 701","PORT ARANSAS"
721,"AHOY MATEY 102PB","2212 STATE HIGHWAY 361 UNIT 102","PORT ARANSAS"
699,"ADMIRALS QUARTERS 103PB","2212 STATE HIGHWAY 361 UNIT 103","PORT ARANSAS"
12920,"STARFISH POINT PB 109","2212 STATE HIGHWAY 361 UNIT 109","PORT ARANSAS"
11048,"PIRATE'S CHOICE PB111","2212 STATE HIGHWAY 361 UNIT 111","PORT ARANSAS"
8500,"HOOKS HIDEWAY PB120","2212 STATE HIGHWAY 361 UNIT 111","PORT ARANSAS"
12417,"SHANGRI-LALA","2212 STATE HIGHWAY 361 UNIT 121","PORT ARANSAS"
14271,"TREASURE CHEST PB123","2212 STATE HIGHWAY 361 UNIT 123","PORT ARANSAS"
8496,"HOOK'S HARBOR PB204","2212 STATE HIGHWAY 361 UNIT 204","PORT ARANSAS"
9022,"JUST BEACHIN' PB210","2212 STATE HIGHWAY 361 UNIT 210","PORT ARANSAS"
11076,"PIRATES LAIR PB215","2212 STATE HIGHWAY 361 UNIT 215","PORT ARANSAS"
13954,"THE SEA MONKEE PB 216","2212 STATE HIGHWAY 361 UNIT 216","PORT ARANSAS"
2083,"BUCCANEER RETREAT PB219","2212 STATE HIGHWAY 361 UNIT 219","PORT ARANSAS"
13136,"SUN CASTLE PB221","2212 STATE HIGHWAY 361 UNIT 221","PORT ARANSAS"
8902,"ISLAND STAR 707PP","707 PARKPLACE","PORT ARANSAS"
13611,"TEXAS ON THE BEACH","726 PARKPLACE","PORT ARANSAS"
14057,"TIDES OUT LL 815PP","815 PARKPLACE","PORT ARANSAS"
11387,"RAY OF SUNSHINE 820PP","820 PARK PL","PORT ARANSAS"
12261,"SEA TURTLE 1188FD","118 FIVE DOVE CIR","PORT ARANSAS"
16311,"VILLA LAGUNA 192FD","192 FIVE DOVE CIR","PORT ARANSAS"
13605,"TEXAS KAHUNA RS160","160 FIVE DOVE CIR","PORT ARANSAS"
6442,"DREAMSICLE RS385","385 ROYAL DUNES","PORT ARANSAS"
1959,"BLUE LAGOON RS392","392 ROYAL DUNES","PORT ARANSAS"
12070,"SANDY HAYSEED 10SC","301 E AVENUE C # 10","PORT ARANSAS"
16423,"WATERCOLOR SC2","301 E AVENUE C # 2","PORT ARANSAS"
7761,"HARPER'S BERRY 5SC","301 E AVENUE C # 5","PORT ARANSAS"
10982,"PELICAN'A LANDING SC8","301 E AVENUE C # 8","PORT ARANSAS"
8932,"JACK'S SPARROW 9SC","301 E AVENUE C # 9","PORT ARANSAS"
1279,"BAREFOOT DREAMS 616 SCD","616 SANDCASTLE DR","PORT ARANSAS"
6820,"EXECUTIVE BEACH PARADISE SH7345","7345 STATE HIGHWAY 361","PORT ARANSAS"
7366,"GENTLE WINDS SIV1","1129 S 11TH ST UNIT 1","PORT ARANSAS"
12200,"SEA'S THE DAY SIV21","1129 S 11TH ST UNIT 21","PORT ARANSAS"
10557,"OCEAN GETAWAY SIV22","1129 S 11TH ST UNIT 22","PORT ARANSAS"
10572,"OCEAN VIEW SIV26","1129 S 11TH ST UNIT 26","PORT ARANSAS"
13692,"THE BRIGHT SPOT SIV27","1129 S 11TH ST UNIT 27","PORT ARANSAS"
6235,"DEEP BLUE SEA","1129 S 11TH ST UNIT 29","PORT ARANSAS"
1434,"BEACH BUNKER SIV30","1129 S 11TH ST UNIT 30","PORT ARANSAS"
1579,"BELLA VIEW SIV31","1129 S 11TH ST UNIT 31","PORT ARANSAS"
1552,"BEACHY KEEN SIV32","1129 S 11TH ST UNIT 32","PORT ARANSAS"
12577,"SOL MATE SIV33","1129 S 11TH ST UNIT 33","PORT ARANSAS"
1414,"BEACH BABE SIV34","1129 S 11TH ST UNIT 34","PORT ARANSAS"
10567,"OCEAN PEARL SIV36","1129 S 11TH ST UNIT 36","PORT ARANSAS"
12467,"SHORE THING SIV39","1129 S 11TH ST UNIT 39","PORT ARANSAS"
15200,"TURTLE'SPACE SIV5","1129 S 11TH ST UNIT 5","PORT ARANSAS"
13233,"SUNSHINE SHACK SIV9","1129 S 11TH ST UNIT 9","PORT ARANSAS"
10583,"OCEAN WAVE 101SP","1527 S STATION ST","PORT ARANSAS"
13117,"SUMMER PLACE SP400","400 12TH ST","PORT ARANSAS"
13178,"SUNNY DAZE 690SP","690 ANCHOR DR","PORT ARANSAS"
1980,"BLUE WATER FISHERMAN 614SP","614 SANDPIPER CIR","PORT ARANSAS"
2201,"BUTCH'S SS1525","1525 S STATION ST","PORT ARANSAS"
4952,"COASTAL COLORS SS209","1421 S 11TH ST # 209","PORT ARANSAS"
9932,"MAGESTIC SUN 23VW","2525 S 11TH ST # 23","PORT ARANSAS"
10553,"OCEAN BREEZE 52VW","2525 S 11TH ST APT 52","PORT ARANSAS"
12521,"SIRENA AZUL VW88","2525 S 11TH ST APT 88","PORT ARANSAS"
2570,"CASITA PINA COLADA 2VW","2525 S 11TH ST # 2","PORT ARANSAS"
10985,"PELICAN'S PERCH VW21","2525 S 11TH ST # 21","PORT ARANSAS"
7090,"FAMINGO VW22","2525 S 11TH ST # 22","PORT ARANSAS"
7390,"GOIN COASTAL 25VW","2525 S 11TH ST APT 25","PORT ARANSAS"
13952,"THE SANDY FLIP FLOP VW26","2525 S 11TH ST APT 26","PORT ARANSAS"
5230,"CORAL PARADISE 27VW","2525 S 11TH ST APT 27","PORT ARANSAS"
11074,"PIRATES COVES VW33","2525 S 11TH ST APT 33","PORT ARANSAS"
12270,"SEA WISHES VW41","2525 S 11TH ST # 41","PORT ARANSAS"
11880,"RUBY REDBIRD ROOST VW57","2525 S 11TH ST APT 57","PORT ARANSAS"
5233,"CORAL REEFER VW59","2525 S 11TH ST APT 59","PORT ARANSAS"
9980,"MANGO AND CASH 80VW","2525 S 11TH ST # 80","PORT ARANSAS"
12039,"SANDHALAND 9VW","2525 S 11TH ST # 9","PORT ARANSAS"
1423,"BEACH BOUND VW95","2525 S 11TH ST # 95","PORT ARANSAS"
1945,"BLUE HAWAIIAN VW 97","2525 S 11TH ST # 97","PORT ARANSAS"
2240,"CAJUN SUNSET VW98","2525 S 11TH ST # 98","PORT ARANSAS"
13958,"THE SHELL HOUSE 1120SS","1120 S STATION ST","PORT ARANSAS"
12804,"SPLASH! SK647","647 SANDKEY DR","PORT ARANSAS"
2568,"CASITA MARGARITA 3VW","2525 S 11TH ST # 3","PORT ARANSAS"
10422,"MYSTICAL MERMAID PB222","2212 STATE HIGHWAY 361 UNIT 222","PORT ARANSAS"
9663,"LAZY PELICAN NS 503","1117 S 9TH ST # 503","PORT ARANSAS"
5953,"CRAB CASTLE NS 601","1117 S 9TH ST # 601","PORT ARANSAS"
13146,"SUN SEEKERS (JIM AND TERRY BOWMAN)","1319 S 11TH ST UNIT 302","PORT ARANSAS"
9865,"LUCK NUMBER 13, LP13","13 LA PLAYA","PORT ARANSAS"
10503,"NIPPERS, RS 146","146 ROYAL SANDS","PORT ARANSAS"
9718,"LIFES A BREEZE, SCD 609","609 SANDCASTLE DR","PORT ARANSAS"
766,"ALL WASHED UP AOV23","2727 S 11TH ST # 23","PORT ARANSAS"
11965,"SALT LIFE AOV30","2727 S 11TH ST # 30","PORT ARANSAS"
12320,"SEAHORSE SHANTY AOV32","2727 S 11TH ST # 32","PORT ARANSAS"
14293,"TROJAN PARADISE ATS402","402 TROJAN ST","PORT ARANSAS"
8838,"ISLAND GETAWAY BB827","827 BANYAN BEACH DR","PORT ARANSAS"
2619,"CHANNELVIEW 103 CV103","631 CHANNELVIEW DR UNIT 103","PORT ARANSAS"
2620,"CHANNELVIEW 104 CV104","631 CHANNELVIEW DR UNIT 104","PORT ARANSAS"
2621,"CHANNELVIEW 105 CV 105","631 CHANNELVIEW DR UNIT 105","PORT ARANSAS"
2623,"CHANNELVIEW 206 CV206","631 CHANNELVIEW DR UNIT 206","PORT ARANSAS"
2624,"CHANNELVIEW 305 CV305","631 CHANNELVIEW DR UNIT 305","PORT ARANSAS"
2237,"CAJAN BEACH GW101","5601 STATE HIGHWAY 361 LOT 101","PORT ARANSAS"
13197,"SUNSET BEACH GW102","5601 STATE HIGHWAY 361 LOT 102","PORT ARANSAS"
13670,"THE BIRD GAGE OTB3202","3202 ON THE BEACH","PORT ARANSAS"
12468,"SHORE TO LOVE IT OV36","2727 S 11TH ST # 36","PORT ARANSAS"
11998,"SAN CASTLE PB209","2212 STATE HIGHWAY 361 UNIT 209","PORT ARANSAS"
10896,"PARK PLACE PARADISE PP613","613 PARKPLACE","PORT ARANSAS"
2528,"CASA LA VISTA PP727","727 PARKPLACE","PORT ARANSAS"
6499,"EAGLES NEST RS191-#1","191 FIVE DOVE CIR","PORT ARANSAS"
9869,"LUCKY ENOUGH VW48","2525 S 11TH ST # 48","PORT ARANSAS"
7835,"HERONS PERCH PPT332","322 PARADISE PT","PORT ARANSAS"
2571,"CASITA SIESTA OV17","2727 S 11TH ST # 17","PORT ARANSAS"
13864,"THE MARGARITA HOUSE RS349","349 ROYAL DUNES","PORT ARANSAS"
13894,"THE PAPAYA HOUSE RS164","164 FIVE DOVE CIR","PORT ARANSAS"
12579,"SOL MATES VW61","2525 S 11TH ST APT 61","PORT ARANSAS"
4923,"CLINES LANDING # 115 CL115","1000 N STATION ST APT 115","PORT ARANSAS"
4924,"CLINES LANDING #214 CL214","1000 N STATION ST APT 214","PORT ARANSAS"
1948,"BLUE HERON BEACH HOUSE MR196","196 MUSTANG ROYALE","PORT ARANSAS"
6095,"DANCING STARFISH RP22","2606 S 11TH ST # 22","PORT ARANSAS"
16370,"VINTAGE ROBERTS STREET WR141","141 W ROBERTS AVE","PORT ARANSAS"
2530,"CASA LAS OLAS OV31","2727 S 11TH ST # 31","PORT ARANSAS"
271,"201B TRANQUIL BREEZE 201B","201 W OAKS AVE UNIT B","PORT ARANSAS"
14084,"TL1&5 TERRACE LANDING 1&5","312 10TH ST","PORT ARANSAS"
14085,"TL2&3 TERRACE LANDING 2&3","312 10TH ST","PORT ARANSAS"
14086,"TL4&8 TERRACE LANDING 4&8","312 10TH ST","PORT ARANSAS"
14087,"TL6&7 TERRACE LANDING 6&7","312 10TH ST","PORT ARANSAS"
9670,"LC13 AVALON SUNRISE LC13","6877 STATE HIGHWAY 361 UNIT 13","PORT ARANSAS"
16394,"VW39 SEA LILY VW39","2525 S 11TH ST # 39","PORT ARANSAS"
16447,"WC408 HARBOR HOUSE WC408","408 W COTTER AVE","PORT ARANSAS"
2539,"CASA PALMERA RS210","210 ROYAL DUNES CIR","PORT ARANSAS"
12203,"SEA-ESTA GW103","5601 STATE HIGHWAY 361 LOT 103","PORT ARANSAS"
12016,"SAN SOUCI GW109","5601 STATE HIGHWAY 361 LOT 109","PORT ARANSAS"
2566,"CASITA BY THE SEA IR119","700 ISLAND RETREAT RD # 119","PORT ARANSAS"
11132,"POOL FRONT PARADISE PB118","2212 STATE HIGHWAY 361 UNIT 118","PORT ARANSAS"
14200,"TRANQUIL COVE 201C","201 E OAKS AVE UNIT C","PORT ARANSAS"
10849,"PALM OAKS RANCH 1521 RP","1521 18TH ST # 1521","ROCKPORT"
8933,"JACK'S VW7","2525 S 11TH ST # 1521","PORT ARANSAS"
1237,"BAHAMA MAMA VW89","2525 S 11TH ST APT 89","PORT ARANSAS"
7172,"FLIP FLOP STOP SL504","504 SPENCERS LNDG","PORT ARANSAS"
9857,"LP9 THE PERCH LP9","247 W ROBERTS APT 9","PORT ARANSAS"
7362,"GC1002 GRAND CARIBBEAN GC1002","5495 STATE HIGHWAY 361 # 1002","PORT ARANSAS"
9671,"LCV27 LOST COLONY VILLA #27 LCV27","6877 STATE HIGHWAY 361 UNIT 27","PORT ARANSAS"
6794,"EP629 SUNSHINE'S SERENITY EP629","629 PEZ VELA","PORT ARANSAS"
6042,"CV205 CHANNELVIEW 205 CV205","631 CHANNELVIEW DR UNIT 205","PORT ARANSAS"
12884,"SRV109 SUNRISE VILLAS #109 SRV109","892 BANYAN BEACH DR # 109","PORT ARANSAS"
1866,"BH107 THE BLUE CRAB","1319 S 11TH ST UNIT 107","PORT ARANSAS"
6050,"CV217 CHANNELVIEW 217","631 CHANNELVIEW DR UNIT 217","PORT ARANSAS"
8823,"IPE813 SEA LA V","8133 BEACH BREAK DR","PORT ARANSAS"
8824,"IR43 SAN DOLLAR","700 ISLAND RETREAT RD # 43","PORT ARANSAS"
10937,"PB105 THE SURF SHACK","2212 STATE HIGHWAY 361 UNIT 105","PORT ARANSAS"
16393,"VW32 ISLE BE BACK","2525 S 11TH ST # 32","PORT ARANSAS"
12128,"SC4 PORTOFINO","301 E AVENUE C","PORT ARANSAS"
12887,"SS508 BEACH BUM BUNGALOW","508 S STATION ST","PORT ARANSAS"
12728,"SP5 STATION PLACE #5","1617 S STATION ST # 5","PORT ARANSAS"
6048,"CV215 CHANNELVIEW 215","631 CHANNELVIEW DR UNIT 215","PORT ARANSAS"
6049,"CV216 CHANNELVIEW 216","631 CHANNELVIEW DR UNIT 216","PORT ARANSAS"
6041,"CV204 CHANNELVIEW 204","631 CHANNELVIEW DR UNIT 204","PORT ARANSAS"
6046,"CV213 CHANNELVIEW 213","631 CHANNELVIEW DR UNIT 213","PORT ARANSAS"
6038,"CV108 CHANNELVIEW 108","631 CHANNELVIEW DR UNIT 108","PORT ARANSAS"
6037,"CV107 CHANNELVIEW 107","631 CHANNELVIEW DR UNIT 107","PORT ARANSAS"
6044,"CV208 CHANNELVIEW 208","631 CHANNELVIEW DR UNIT 208","PORT ARANSAS"
